utc,gsthour,freq,stokesid,ifid,chid,ch,u1,v1,w1,uvdist1,u2,v2,w2,uvdist2,u3,v3,w3,uvdist3,u4,v4,w4,uvdist4,uvdistmin,uvdistmax,uvdistave,st1,st2,st3,st4,st1name,st2name,st3name,st4name,amp,sigma,logamp,logsigma
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-41875473.64640285,-30309741.70257081,-30321182.94537728,51693672.100046635,106342717.137571,202147436.51197475,-153256068.54598555,228412695.74295625,7152158.820109333,-51523434.89035945,62339605.13274504,52017475.12797191,51693672.100046635,230596834.7323412,140680169.425829,1,2,4,9,BR,FD,KP,PT,0.4581880923137629,0.14775954003978764,-0.7804754972669061,0.3224242231461097
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-476727758.21829873,220589373.41597927,-455994991.96127737,525289469.83534616,106342717.137571,202147436.51197475,-153256068.54598555,228412695.74295625,-427699640.3505484,199375954.7378692,-363334470.37795246,471887437.5141018,228412695.74295625,525289469.83534616,364046609.45618635,1,2,4,10,BR,FD,KP,SC,0.5340125915884111,0.17191449362393693,-0.6273358605463615,0.3218673502842493
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-167273230.02710447,-71088292.70699403,-96774367.70783274,181752245.77345905,39440512.68610837,153073874.26824355,-196924715.55400908,158073290.04114866,-185147537.0200477,-141374953.03359032,-47782601.33342654,232951685.5698619,158073290.04114866,232951685.5698619,200843514.0292027,1,2,5,7,BR,FD,LA,NL,0.5200944692240632,0.24975035852425764,-0.6537448123222109,0.4818563212571941
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,63261448.707701705,-23469457.435881983,141081143.52129632,67474634.67801698,39440512.68610837,153073874.26824355,-196924715.55400908,158073290.04114866,45386881.2311219,-93756316.13078612,190073226.48350695,104164369.15905492,67474634.67801698,230596834.7323412,140077282.15264043,1,2,5,8,BR,FD,LA,OV,0.7798204308296907,0.3722860733780986,-0.24869160268748655,0.4790444983022525
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,25026554.47767501,18763371.707817387,13347563.24680015,31279267.044957384,39440512.68610837,153073874.26824355,-196924715.55400908,158073290.04114866,7152158.820109333,-51523434.89035945,62339605.13274504,52017475.12797191,31279267.044957384,230596834.7323412,117991716.73660478,1,2,5,9,BR,FD,LA,PT,0.7683557128423432,0.3667229439241229,-0.26350248530007686,0.47892712340117816
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-409825750.13142365,269662599.0347032,-412325687.73300153,490586447.82437193,39440512.68610837,153073874.26824355,-196924715.55400908,158073290.04114866,-427699640.3505484,199375954.7378692,-363334470.37795246,471887437.5141018,158073290.04114866,490586447.82437193,337786002.5279909,1,2,5,10,BR,FD,LA,SC,1.0779878805183791,0.514231269497249,0.075096229861807,0.4786722813013447
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,230534286.005631,47618817.237629496,237855928.0029476,235400953.22499615,-127832424.797835,81985325.08505352,-293698971.053506,151864157.58498135,45386881.2311219,-93756316.13078612,190073226.48350695,104164369.15905492,104164369.15905492,235400953.22499615,180506578.6753434,1,2,7,8,BR,FD,NL,OV,0.039081854193308105,0.011785833961961912,-3.2420970068402473,0.3015095609056752
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,192299680.31132483,89851618.32924494,110122174.40664709,212255695.71679825,-127832424.797835,81985325.08505352,-293698971.053506,151864157.58498135,7152158.820109333,-51523434.89035945,62339605.13274504,52017475.12797191,52017475.12797191,230596834.7323412,161683540.79052317,1,2,7,9,BR,FD,NL,PT,0.040117927755360376,0.012025180195603278,-3.2159319683848726,0.29968777740289826
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-242551766.70549342,340750426.878592,-315552249.7513793,418260938.82873976,-127832424.797835,81985325.08505352,-293698971.053506,151864157.58498135,-427699640.3505484,199375954.7378692,-363334470.37795246,471887437.5141018,151864157.58498135,471887437.5141018,318152342.165041,1,2,7,10,BR,FD,NL,SC,0.22991256702635854,0.06858827161240924,-1.4700561856954053,0.29826553876912854
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-38234774.006809816,42232949.366916254,-127733617.34332138,56969465.11579981,102702310.04113902,129604250.5235782,-55843596.07735612,165363315.8882727,7152158.820109333,-51523434.89035945,62339605.13274504,52017475.12797191,52017475.12797191,230596834.7323412,126236772.7160964,1,2,8,9,BR,FD,OV,PT,0.8557740932553941,0.28253846980968694,-0.1557488474190722,0.33009153224426896
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-473086661.84209,293131998.36269706,-553407600.6828859,556540526.8953917,102702310.04113902,129604250.5235782,-55843596.07735612,165363315.8882727,-427699640.3505484,199375954.7378692,-363334470.37795246,471887437.5141018,165363315.8882727,556540526.8953917,356097028.7575268,1,2,8,10,BR,FD,OV,SC,0.93802611210857,0.3095006298115313,-0.06397749229454636,0.32988497752098916
2016-12-24 09:42:14.999084,15.927355498883175,43087500000.0,1,1,0,1,57315048.10316367,223360438.41626635,-245916718.36740848,230596834.7323412,-434852120.26683265,250899121.1297109,-425673702.81872517,502042563.41890097,64467247.4986087,171837111.7268021,-183577117.242104,183532065.22745922,-427699640.3505484,199375954.7378692,-363334470.37795246,471887437.5141018,183532065.22745922,502042563.41890097,347014725.2232008,1,2,9,10,BR,FD,PT,SC,1.3193598164008875,0.4611986536778448,0.27714663137868134,0.3494948089240017
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,440198417.2559557,130381517.53133167,247269349.5570365,459101281.4928983,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,49100488.2485908,-21245044.40901745,92798435.7875914,53499624.841592364,53499624.841592364,459101281.4928983,271232685.4511506,1,2,3,4,BR,FD,HN,KP,0.16503640385159513,0.043340330481723754,-1.8015892000130371,0.2626107194403202
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,49100488.2485908,-21245044.40901745,92798435.7875914,53499624.841592364,106500673.24773762,202447696.12176332,-153483707.38293234,228751968.44449493,-391097924.9939718,-151626565.95374215,-154470953.90337515,419461800.92770654,53499624.841592364,419461800.92770654,260775969.5100242,1,3,4,2,BR,HN,KP,FD,2.6240788578475684,0.5901694342077279,0.9647299231636464,0.2249053724851117
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,373196972.08522326,81235489.31222418,203535245.36038312,381936100.2803681,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,-17900894.714549884,-70391004.40044373,49064801.15792061,72631505.09307024,72631505.09307024,381936100.2803681,256724360.21088755,1,2,3,5,BR,FD,HN,LA,0.48360631747909166,0.12645348724045702,-0.7264840968878434,0.2614802115178864
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,-17900894.714549884,-70391004.40044373,49064801.15792061,72631505.09307024,39499095.63503581,153301242.48299652,-197217217.5974197,158308084.1360169,-391097924.9939718,-151626565.95374215,-154470953.90337515,419461800.92770654,72631505.09307024,419461800.92770654,247947968.4957741,1,3,5,2,BR,HN,LA,FD,1.48680442174845,0.502933687497009,0.39662913344006867,0.3383255725030426
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,205675218.62197423,10041616.676392287,106617374.689765,205920202.0702983,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,-185422545.83627707,-141584944.26060858,-47853575.20021713,233297700.25803065,205920202.0702983,341390483.8263028,252886934.4496102,1,2,3,7,BR,FD,HN,NL,0.9355569565337304,0.24362268890521385,-0.06661325160049554,0.26040389894558885
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,-185422545.83627707,-141584944.26060858,-47853575.20021713,233297700.25803065,-128022300.63623504,82107101.95318101,-294135216.69661427,152089728.94756767,-391097924.9939718,-151626565.95374215,-154470953.90337515,419461800.92770654,152089728.94756767,419461800.92770654,286559928.4899019,1,3,7,2,BR,HN,NL,FD,0.46771187600875835,0.09236154292244544,-0.7599028222084301,0.19747529935412161
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,436551784.1501997,57731137.41377175,344826778.48460895,440352522.95383793,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,45454296.6160663,-93895577.03551188,190355551.6705089,104319089.660968,104319089.660968,440352522.95383793,279250362.02122945,1,2,3,8,BR,FD,HN,OV,0.3251698813592756,0.08492894522982494,-1.1234075213439696,0.261183297419794
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,45454296.6160663,-93895577.03551188,190355551.6705089,104319089.660968,102854858.87415633,129796758.14257464,-55926543.3392987,165608938.21996635,-391097924.9939718,-151626565.95374215,-154470953.90337515,419461800.92770654,104319089.660968,419461800.92770654,257695078.15873593,1,3,8,2,BR,HN,OV,FD,3.0842620927688493,0.8930185359805345,1.1263124367751898,0.2895414339559356
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,398260900.4147148,100026773.32694148,216903054.80755532,410630125.7595925,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,7162782.2762041865,-51599965.20270022,62432201.23900546,52094739.26277181,52094739.26277181,410630125.7595925,258763675.12311906,1,2,3,9,BR,FD,HN,PT,0.30243031807305676,0.07893982649894471,-1.1959043815241766,0.2610182201523471
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,7162782.2762041865,-51599965.20270022,62432201.23900546,52094739.26277181,64563003.89756225,172092349.90842125,-183849793.4359768,183804674.50334102,-391097924.9939718,-151626565.95374215,-154470953.90337515,419461800.92770654,52094739.26277181,419461800.92770654,249187924.6300305,1,3,9,2,BR,HN,PT,FD,3.2685415526920423,0.7473777101844787,1.1843438770667962,0.22865785750302547
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-37236176.09188929,351299964.02144873,-209404174.4452096,353267883.52667636,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,-428334923.8314288,199672097.7283705,-363874149.08068967,472588355.3209112,230939351.64380902,472588355.3209112,349546518.57942486,1,2,3,10,BR,FD,HN,SC,0.8665710324098509,0.22564011352923316,-0.14321119694877849,0.26038269924900803
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,-333697511.23142326,72065480.26004747,-400752061.6185016,341390483.8263028,-428334923.8314288,199672097.7283705,-363874149.08068967,472588355.3209112,-370935762.2475002,423364224.2100203,-610155112.3136675,562877078.992462,-391097924.9939718,-151626565.95374215,-154470953.90337515,419461800.92770654,341390483.8263028,562877078.992462,449079429.76684564,1,3,10,2,BR,HN,SC,FD,0.8028792276121383,0.15760499221003163,-0.21955097782609187,0.19629975026764593
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-67001433.13055334,-49146000.12535641,-43733570.41538259,83093449.62071045,106500673.24773762,202447696.12176332,-153483707.38293234,228751968.44449493,-17900894.714549884,-70391004.40044373,49064801.15792061,72631505.09307024,72631505.09307024,230939351.64380902,153854068.70052117,1,2,4,5,BR,FD,KP,LA,0.32357693846088864,0.07768883644445829,-1.1283183619093493,0.24009385076580664
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-234522925.72325647,-120339759.38283569,-140651958.81369936,263595638.01040953,106500673.24773762,202447696.12176332,-153483707.38293234,228751968.44449493,-185422545.83627707,-141584944.26060858,-47853575.20021713,233297700.25803065,228751968.44449493,263595638.01040953,239146164.58918604,1,2,4,7,BR,FD,KP,NL,0.6388564686418349,0.15292282807717328,-0.44807546854903724,0.23936960670503846
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-3646065.4614816527,-72650199.51487434,97557244.31149387,72741633.76568097,106500673.24773762,202447696.12176332,-153483707.38293234,228751968.44449493,45454296.6160663,-93895577.03551188,190355551.6705089,104319089.660968,72741633.76568097,230939351.64380902,159188010.87873822,1,2,4,8,BR,FD,KP,OV,0.48560827566446235,0.11623099112848714,-0.7223529972394317,0.2393513291687865
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-41937673.36356838,-30354762.26465876,-30366220.50171042,51770455.2741552,106500673.24773762,202447696.12176332,-153483707.38293234,228751968.44449493,7162782.2762041865,-51599965.20270022,62432201.23900546,52094739.26277181,51770455.2741552,230939351.64380902,140889128.65630776,1,2,4,9,BR,FD,KP,PT,0.4152828235902682,0.09980092740337675,-0.8787954882417487,0.24032037332862236
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-477435865.5934301,220917025.7489905,-456672303.93077016,526069708.32840014,106500673.24773762,202447696.12176332,-153483707.38293234,228751968.44449493,-428334923.8314288,199672097.7283705,-363874149.08068967,472588355.3209112,228751968.44449493,526069708.32840014,364587345.93440384,1,2,4,10,BR,FD,KP,SC,0.5157815541698718,0.12338895177471015,-0.6620719477682431,0.23922714099216616
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-167521689.24896082,-71193883.67266266,-96918111.47419888,182022211.39526358,39499095.63503581,153301242.48299652,-197217217.5974197,158308084.1360169,-185422545.83627707,-141584944.26060858,-47853575.20021713,233297700.25803065,158308084.1360169,233297700.25803065,201141836.85828006,1,2,5,7,BR,FD,LA,NL,0.4516571250326232,0.1581694305640574,-0.7948319599486158,0.3502608609795539
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,63355414.07392839,-23504317.78461181,141290698.3384791,67574858.09825236,39499095.63503581,153301242.48299652,-197217217.5974197,158308084.1360169,45454296.6160663,-93895577.03551188,190355551.6705089,104319089.660968,67574858.09825236,230939351.64380902,140285345.88476157,1,2,5,8,BR,FD,LA,OV,0.6655061507482238,0.2315832431061023,-0.4072073988933261,0.3480430640638895
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,25063727.659840856,18791241.87409067,13367389.04425406,31325727.691104803,39499095.63503581,153301242.48299652,-197217217.5974197,158308084.1360169,7162782.2762041865,-51599965.20270022,62432201.23900546,52094739.26277181,31325727.691104803,230939351.64380902,118166975.68342562,1,2,5,9,BR,FD,LA,PT,0.6588494132323596,0.22896536893864491,-0.41726027858494386,0.347585428969258
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-410434484.6369858,270063142.2627443,-412938135.5198286,491315140.19827986,39499095.63503581,153301242.48299652,-197217217.5974197,158308084.1360169,-428334923.8314288,199672097.7283705,-363874149.08068967,472588355.3209112,158308084.1360169,491315140.19827986,338287732.82475424,1,2,5,10,BR,FD,LA,SC,0.9676673287682079,0.3363893301019335,-0.032866919401040744,0.3476914885070209
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,230876710.01037392,47689547.8277823,238209227.20555133,235750605.9318462,-128022300.63623504,82107101.95318101,-294135216.69661427,152089728.94756767,45454296.6160663,-93895577.03551188,190355551.6705089,104319089.660968,104319089.660968,235750605.9318462,180774694.04604775,1,2,7,8,BR,FD,NL,OV,0.043728798965761685,0.009632347930336346,-3.129748378700955,0.22027468745244577
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,192585312.5605833,89985079.39273371,110285744.33207849,212570969.6251446,-128022300.63623504,82107101.95318101,-294135216.69661427,152089728.94756767,7162782.2762041865,-51599965.20270022,62432201.23900546,52094739.26277181,52094739.26277181,230939351.64380902,161923697.36982328,1,2,7,9,BR,FD,NL,PT,0.050131669195685555,0.01072721950806019,-2.9931023509204437,0.21398088730329842
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-242912040.87013865,341256560.38181746,-316020955.15280867,418882202.53828514,-128022300.63623504,82107101.95318101,-294135216.69661427,152089728.94756767,-428334923.8314288,199672097.7283705,-363874149.08068967,472588355.3209112,152089728.94756767,472588355.3209112,318624909.61264324,1,2,7,10,BR,FD,NL,SC,0.2913535465632055,0.061944516326414685,-1.233217812605617,0.2126094377415324
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-38291566.01229715,42295680.06049287,-127923346.41811042,57054084.686845034,102854858.87415633,129796758.14257464,-55926543.3392987,165608938.21996635,7162782.2762041865,-51599965.20270022,62432201.23900546,52094739.26277181,52094739.26277181,230939351.64380902,126424278.45334804,1,2,8,9,BR,FD,OV,PT,1.030306802350036,0.30987627644396276,0.029856624247426113,0.30076221035998024
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-473789360.91625047,293567401.85315746,-554229604.4297662,557367184.1329038,102854858.87415633,129796758.14257464,-55926543.3392987,165608938.21996635,-428334923.8314288,199672097.7283705,-363874149.08068967,472588355.3209112,165608938.21996635,557367184.1329038,356625957.3293976,1,2,8,10,BR,FD,OV,SC,1.1647450525851375,0.34987081497548844,0.15250222408620528,0.30038507370896
2016-12-24 09:42:14.999084,15.927355498883175,43151500000.0,1,2,0,2,57400180.98575381,223692206.7495101,-246281990.6615893,230939351.64380902,-435498027.6807481,251271794.0337388,-426305977.0741448,502788272.1292883,64563003.89756225,172092349.90842125,-183849793.4359768,183804674.50334102,-428334923.8314288,199672097.7283705,-363874149.08068967,472588355.3209112,183804674.50334102,502788272.1292883,347530163.39933735,1,2,9,10,BR,FD,PT,SC,1.1266170391635477,0.27266738215769143,0.11921937177698112,0.24202311983693453
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,440851296.0366326,130574892.43422046,247636086.24919432,459782195.9921751,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,49173311.47021484,-21276553.924148496,92936069.47101855,53578972.62764527,53578972.62764527,459782195.9921751,271634963.28318137,1,2,3,4,BR,FD,HN,KP,0.13478947196708374,0.03538105033050592,-2.0040411846883766,0.2624911820914952
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,49173311.47021484,-21276553.924148496,92936069.47101855,53578972.62764527,106658629.35790424,202747955.73155195,-153711346.21987906,229091241.14603364,-391677980.5470723,-151851450.37771443,-154700056.9716304,420083924.26662576,53578972.62764527,420083924.26662576,261162738.4994832,1,3,4,2,BR,HN,KP,FD,2.9170422146285793,0.6425997661933057,1.0705701627138733,0.2202915550195333
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,373750477.9010919,81355973.45103702,203837117.96511447,382502567.50440305,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,-17927444.365471207,-70495404.57845907,49137571.45035789,72739228.26204367,72739228.26204367,382502567.50440305,257105120.06983793,1,2,3,5,BR,FD,HN,LA,0.40129042226929995,0.10545615940205412,-0.9130698687538626,0.262792596327407
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,-17927444.365471207,-70495404.57845907,49137571.45035789,72739228.26204367,39557678.58396325,153528610.69774944,-197509719.6408304,158542878.23088506,-391677980.5470723,-151851450.37771443,-154700056.9716304,420083924.26662576,72739228.26204367,420083924.26662576,248315711.67929566,1,3,5,2,BR,HN,LA,FD,1.2878749312119453,0.35811546923720144,0.2529935198710353,0.27806727832220435
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,205980265.12074733,10056509.865905726,106775503.8852772,206225611.91543695,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,-185697554.65250644,-141794935.48762685,-47924549.06700771,233643714.9461994,206225611.91543695,341896815.95762813,253262002.84363532,1,2,3,7,BR,FD,HN,NL,0.7455908270330187,0.1940820604069921,-0.2935783184854986,0.2603063767073738
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,-185697554.65250644,-141794935.48762685,-47924549.06700771,233643714.9461994,-128212176.47463506,82228878.82130851,-294571462.33972245,152315300.31015402,-391677980.5470723,-151851450.37771443,-154700056.9716304,420083924.26662576,152315300.31015402,420083924.26662576,286984938.8701519,1,3,7,2,BR,HN,NL,FD,0.4659365266630664,0.08515527923662503,-0.7637058630113027,0.18276154427517502
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,437199254.4394275,57816761.15325894,345338207.14463264,441005630.2958549,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,45521712.00101069,-94034837.9402376,190637876.8575108,104473810.16288105,104473810.16288105,441005630.2958549,279664531.24291027,1,2,3,8,BR,FD,HN,OV,0.26300337350132136,0.06885258093691222,-1.335588419885416,0.2617935091648423
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,45521712.00101069,-94034837.9402376,190637876.8575108,104473810.16288105,103007407.70717365,129989265.7615711,-56009490.60124128,165854560.55166,-391677980.5470723,-151851450.37771443,-154700056.9716304,420083924.26662576,104473810.16288105,420083924.26662576,258077277.73469874,1,3,8,2,BR,HN,OV,FD,2.912169256026563,0.7041233338949751,1.0688982522808221,0.24178654181854187
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,398851579.7103717,100175127.69452834,217224753.8332597,411239150.42961806,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,7173405.732299039,-51676495.51504098,62524797.34526587,52172003.39757168,52172003.39757168,411239150.42961806,259147459.58502367,1,2,3,9,BR,FD,HN,PT,0.24975882803786378,0.06524899015135617,-1.3872595145792281,0.26124796489804303
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,7173405.732299039,-51676495.51504098,62524797.34526587,52172003.39757168,64658760.29651579,172347588.09004042,-184122469.62984958,184077283.77922282,-391677980.5470723,-151851450.37771443,-154700056.9716304,420083924.26662576,52172003.39757168,420083924.26662576,249557506.8502621,1,3,9,2,BR,HN,PT,FD,4.0650214185315665,0.9467628208013115,1.4024190119973483,0.23290475556088813
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,-37291402.799416974,351820993.36451614,-209714751.53208932,353791831.5828438,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,-428970207.3123092,199968240.71887168,-364413827.7834268,473289273.12772065,231281868.55527684,473289273.12772065,350064947.3058674,1,2,3,10,BR,FD,HN,SC,0.7086926516023568,0.18494026196495483,-0.3443333420607209,0.2609597382971053
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,-334192433.55669147,72172363.93122096,-401346435.67139846,341896815.95762813,-428970207.3123092,199968240.71887168,-364413827.7834268,473289273.12772065,-371485914.3577128,423992135.4147164,-611060061.7867582,563711908.2117364,-391677980.5470723,-151851450.37771443,-154700056.9716304,420083924.26662576,341896815.95762813,563711908.2117364,449745480.3909278,1,3,10,2,BR,HN,SC,FD,0.755547655878383,0.14645592078266811,-0.2803124206638984,0.1938407451724829
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,-67100806.07750432,-49218890.84776521,-43798433.71113326,83216689.38701579,106658629.35790424,202747955.73155195,-153711346.21987906,229091241.14603364,-17927444.365471207,-70495404.57845907,49137571.45035789,72739228.26204367,72739228.26204367,231281868.55527684,154082256.83759248,1,2,4,5,BR,FD,KP,LA,0.3124196884054784,0.07565067311597627,-1.1634078399375645,0.24214436700954134
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,-234870757.6003937,-120518240.88638715,-140860566.28653523,263986588.98158473,106658629.35790424,202747955.73155195,-153711346.21987906,229091241.14603364,-185697554.65250644,-141794935.48762685,-47924549.06700771,233643714.9461994,229091241.14603364,263986588.98158473,239500853.40727365,1,2,4,7,BR,FD,KP,NL,0.5618807245082811,0.13457754070762318,-0.5764656855842925,0.23951263174833193
2016-12-24 09:42:14.999084,15.927355498883175,43215500000.0,1,3,0,3,57485313.86834394,224023975.0827539,-246647262.95577005,231281868.55527684,-3651473.111031143,-72757950.41041568,97701936.00554706,72849520.27161942,106658629.35790424,202747955.73155195,-153711346.21987906,229091241.14603364,45521712.00101069,-94034837.9402376,190637876.8575108,104473810.16288105,72849520.27161942,231281868.55527684,159424110.03395274,1,2,4,8,BR,FD,KP,OV,0.43660123258650124,0.10496521377976839,-0.8287350117220852,0.24041436078813982
