utc,gsthour,freq,stokesid,chid,ifid,ch,u12,v12,w12,uvdist12,u23,v23,w23,uvdist23,u31,v31,w31,uvdist31,uvdistmin,uvdistmax,uvdistave,st1,st2,st3,st1name,st2name,st3name,amp,phase,sigma
2016-12-24 13:17:44.994049,19.528854387067646,43215500000.0,1,0,3,3,512242395.6741383,369959238.3318123,52186445.95131308,631871909.4508278,-1236312850.4152815,34996111.35997333,-104944997.49713798,1236808065.9149494,724070165.3482699,-404955550.6590588,52758692.22291613,829618347.4086459,631871909.4508278,1236808065.9149494,899432774.258141,1,6,10,BR,MK,SC,3.654264835715791,-39.46356084062245,0.5541835918263825
2016-12-24 13:17:44.994049,19.528854387067646,43215500000.0,1,0,3,3,-315800712.58711696,74525602.2742046,-68325014.29927802,324475200.07677597,327432730.51178944,57486941.70325646,-46066654.85888363,332440884.18363905,-11632090.272890842,-132012105.8688056,114391753.56441636,132523588.91923136,132523588.91923136,332440884.18363905,263146557.72654882,1,7,8,BR,NL,OV,14.249832389419218,26.684585968020972,2.938628165641902
2016-12-24 13:17:44.994049,19.528854387067646,43215500000.0,1,0,3,3,-315800712.58711696,74525602.2742046,-68325014.29927802,324475200.07677597,200133741.28765604,96976106.52445748,-89772314.03804003,222391275.9944449,115666939.14469722,-171501322.94149762,158097159.5248086,206861172.24309388,206861172.24309388,324475200.07677597,251242549.4381049,1,7,9,BR,NL,PT,28.68317877720212,81.70928106336822,5.885616460227858
2016-12-24 13:17:44.994049,19.528854387067646,43215500000.0,1,0,3,3,-315800712.58711696,74525602.2742046,-68325014.29927802,324475200.07677597,-408269902.9278449,330429683.1080537,15566198.481488906,525231462.4197608,724070165.3482699,-404955550.6590588,52758692.22291613,829618347.4086459,324475200.07677597,829618347.4086459,559775003.3017275,1,7,10,BR,NL,SC,15.287170773159549,-10.440695806396306,3.5700502767350235
2016-12-24 13:17:44.994049,19.528854387067646,43215500000.0,1,0,3,3,11632090.272890842,132012105.8688056,-114391753.56441636,132523588.91923136,-127298981.1854425,39489233.1500739,-43705341.65086482,133283270.31414162,115666939.14469722,-171501322.94149762,158097159.5248086,206861172.24309388,132523588.91923136,206861172.24309388,157556010.49215564,1,8,9,BR,OV,PT,78.149960337063,61.696743445864,3.949322697977226
2016-12-24 13:17:44.994049,19.528854387067646,43215500000.0,1,0,3,3,11632090.272890842,132012105.8688056,-114391753.56441636,132523588.91923136,-735702987.142035,272942656.9985425,61632796.06469968,784701586.1454196,724070165.3482699,-404955550.6590588,52758692.22291613,829618347.4086459,132523588.91923136,829618347.4086459,582281174.1577656,1,8,10,BR,OV,SC,8.61556905218797,-32.74770072022713,1.108247520723439
2016-12-24 13:17:44.994049,19.528854387067646,43215500000.0,1,0,3,3,-115666939.14469722,171501322.94149762,-158097159.5248086,206861172.24309388,-608403756.7571738,233453472.08061415,105338973.7394208,651656086.3390568,724070165.3482699,-404955550.6590588,52758692.22291613,829618347.4086459,206861172.24309388,829618347.4086459,562711868.6635989,1,9,10,BR,PT,SC,14.432148355827978,-57.803881100695925,1.784567090762279
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,-348803967.99954885,-164058095.9997878,223377263.99971107,385459812.37387884,520280447.99932694,-56944719.99992634,-36325787.99995301,523387471.8659689,279724034.1760223,523387471.8659689,396190439.4719567,1,2,3,BR,FD,HN,40.075405535027514,-20.28640093143181,3.833359135426064
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,104159063.99986528,-18508411.99997606,14265822.999981547,105790698.6841891,67308559.99991293,-202493743.99973807,172769487.99977654,213387344.06776175,105790698.6841891,279724034.1760223,199634025.64265773,1,2,4,BR,FD,KP,60.51939570598737,-44.50176494941126,4.842948803518601
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,31098381.999959774,-69936055.99990954,42111871.99994553,76538626.14286922,140370335.99981844,-151066223.9998046,144926111.99981254,206215506.84238335,76538626.14286922,279724034.1760223,187492722.38709164,1,2,5,BR,FD,LA,382.73810615882167,5.464914532590931,18.57168164220954
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,681337535.9991188,147215023.9998096,237834815.9996924,697060328.2733964,-509861759.9993405,-368216703.9995237,-50821023.99993426,628921740.2935741,279724034.1760223,697060328.2733964,535235367.58099765,1,2,6,BR,FD,MK,18.895098670101053,-39.270471168447386,1.8047490771064463
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,-142962127.99981508,-146859119.99981004,119735663.99984512,204953095.04702318,314434079.9995933,-74143391.9999041,67308543.99991293,323057321.9143038,204953095.04702318,323057321.9143038,269244817.0457831,1,2,7,BR,FD,NL,23.03376686544286,-112.78219477273514,6.190705463062018
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,182787359.99976355,-89624183.99988407,73165983.99990536,203577290.8094816,-11317321.99998536,-131377639.99983008,113866159.99985272,131864195.55427586,131864195.55427586,279724034.1760223,205055173.51325992,1,2,8,BR,FD,OV,71.08297400370581,-50.369387259858094,4.24895709615546
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,56001867.99992757,-50334551.9999349,29952801.999961253,75297917.26545604,115466535.99985065,-170667311.99977925,157084095.9997968,206057885.85015327,75297917.26545604,279724034.1760223,187026612.43054387,1,2,9,BR,FD,PT,448.5977840620613,-3.6004089295547317,17.646538447588803
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-171474495.9997782,221002335.9997141,-187032623.9997581,279724034.1760223,-549257215.9992896,181949071.99976465,136128927.99982393,578609500.5518539,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,279724034.1760223,825724050.6340415,561352528.4539726,1,2,10,BR,FD,SC,16.25430956466783,-55.43929395018314,1.6757969437641125
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-520280447.99932694,56944719.99992634,36325787.99995301,523387471.8659689,452971423.99941397,145549055.99981174,-209094591.99972957,475781082.707681,67308559.99991293,-202493743.99973807,172769487.99977654,213387344.06776175,213387344.06776175,523387471.8659689,404185299.5471372,1,3,4,BR,HN,KP,6.740508598565919,11.654743398743225,0.7852332658869322
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-520280447.99932694,56944719.99992634,36325787.99995301,523387471.8659689,379909631.99950856,94121535.99987826,-181250927.9997656,391395186.5122748,140370335.99981844,-151066223.9998046,144926111.99981254,206215506.84238335,206215506.84238335,523387471.8659689,373666055.07354236,1,3,5,BR,HN,LA,41.07356753433482,16.403929085748327,4.0894010183511575
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-520280447.99932694,56944719.99992634,36325787.99995301,523387471.8659689,1030137919.9986676,311271903.9995974,14493811.999981252,1076138621.3860722,-509861759.9993405,-368216703.9995237,-50821023.99993426,628921740.2935741,523387471.8659689,1076138621.3860722,742815944.515205,1,3,6,BR,HN,MK,4.829889037988132,18.189445539878545,0.620124683181433
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-520280447.99932694,56944719.99992634,36325787.99995301,523387471.8659689,205845951.99973372,17198637.999977753,-103633543.99986596,206563184.28928947,314434079.9995933,-74143391.9999041,67308543.99991293,323057321.9143038,206563184.28928947,523387471.8659689,351002659.3565207,1,3,7,BR,HN,NL,11.714389742518978,-91.31558056154076,3.2878566189911327
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-520280447.99932694,56944719.99992634,36325787.99995301,523387471.8659689,531597119.9993124,74433343.99990372,-150192047.99980572,536782843.1410335,-11317321.99998536,-131377639.99983008,113866159.99985272,131864195.55427586,131864195.55427586,536782843.1410335,397344836.85375935,1,3,8,BR,HN,OV,9.360650148502215,-3.672586037172982,0.970450965469375
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-520280447.99932694,56944719.99992634,36325787.99995301,523387471.8659689,404813215.9994764,113723031.99985293,-193409487.99974984,420483849.695893,115466535.99985065,-170667311.99977925,157084095.9997968,206057885.85015327,206057885.85015327,523387471.8659689,383309735.8040051,1,3,9,BR,HN,PT,40.19383458904195,20.664681414658542,3.7062519997598367
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-520280447.99932694,56944719.99992634,36325787.99995301,523387471.8659689,-200448191.99974075,346005631.99955237,-87252847.99988714,399874199.03186375,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,399874199.03186375,825724050.6340415,582995240.5106248,1,3,10,BR,HN,SC,8.399496258331443,-44.616521530374435,1.1028326319615043
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-67308559.99991293,202493743.99973807,-172769487.99977654,213387344.06776175,-73061775.99990551,-51427511.99993347,27843271.999963984,89346584.16953427,140370335.99981844,-151066223.9998046,144926111.99981254,206215506.84238335,89346584.16953427,213387344.06776175,169649811.69322646,1,4,5,BR,KP,LA,43.12139456050499,-4.0461512398496176,3.5732830854489217
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-67308559.99991293,202493743.99973807,-172769487.99977654,213387344.06776175,577169919.9992534,165722719.99978566,223591215.9997108,600490746.3700602,-509861759.9993405,-368216703.9995237,-50821023.99993426,628921740.2935741,213387344.06776175,628921740.2935741,480933276.9104654,1,4,6,BR,KP,MK,5.678239118715711,5.108919457583806,0.6618766817893995
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-67308559.99991293,202493743.99973807,-172769487.99977654,213387344.06776175,-247125263.99968037,-128350399.999834,105460519.9998636,278468528.3600808,314434079.9995933,-74143391.9999041,67308543.99991293,323057321.9143038,213387344.06776175,323057321.9143038,271637731.4473821,1,4,7,BR,KP,NL,12.365353434090423,-67.08982838146785,3.374592769339705
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-67308559.99991293,202493743.99973807,-172769487.99977654,213387344.06776175,78626055.99989828,-71115767.99990802,58903323.99992381,106016551.25647071,-11317321.99998536,-131377639.99983008,113866159.99985272,131864195.55427586,106016551.25647071,213387344.06776175,150422696.9595028,1,4,8,BR,KP,OV,60.875953558781184,-26.405780518824432,5.393236469553469
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-67308559.99991293,202493743.99973807,-172769487.99977654,213387344.06776175,-48157823.9999377,-31826047.99995884,15685250.99997971,57724114.057338804,115466535.99985065,-170667311.99977925,157084095.9997968,206057885.85015327,57724114.057338804,213387344.06776175,159056447.99175128,1,4,9,BR,KP,PT,75.49343991635578,51.78218059370217,5.810422381205263
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-67308559.99991293,202493743.99973807,-172769487.99977654,213387344.06776175,-653420735.9991548,200458575.99974072,121837863.9998424,683478089.5723878,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,213387344.06776175,825724050.6340415,574196494.7580637,1,4,10,BR,KP,SC,8.574200383932785,-59.57837889678394,1.0318500894021145
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-140370335.99981844,151066223.9998046,-144926111.99981254,206215506.84238335,650232063.9991589,217150383.99971908,195747775.9997468,685533388.1904161,-509861759.9993405,-368216703.9995237,-50821023.99993426,628921740.2935741,206215506.84238335,685533388.1904161,506890211.77545786,1,5,6,BR,LA,MK,20.87971365052837,-9.477827701306513,2.089193539847472
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-140370335.99981844,151066223.9998046,-144926111.99981254,206215506.84238335,-174063775.99977487,-76922863.9999005,77617175.99989961,190303245.16740903,314434079.9995933,-74143391.9999041,67308543.99991293,323057321.9143038,190303245.16740903,323057321.9143038,239858691.30803204,1,5,7,BR,LA,NL,17.663547223080652,-2.1333931066490024,5.230318223717123
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-140370335.99981844,151066223.9998046,-144926111.99981254,206215506.84238335,151687807.99980378,-19688201.999974534,31059929.999959826,152960179.11135283,-11317321.99998536,-131377639.99983008,113866159.99985272,131864195.55427586,131864195.55427586,206215506.84238335,163679960.50267068,1,5,8,BR,LA,OV,71.69269968994048,-8.398434259172783,4.520909272180768
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-140370335.99981844,151066223.9998046,-144926111.99981254,206215506.84238335,24903919.99996779,19601519.999974646,-12158094.999984276,31692661.890005417,115466535.99985065,-170667311.99977925,157084095.9997968,206057885.85015327,31692661.890005417,206215506.84238335,147988684.86084735,1,5,9,BR,LA,PT,400.1080693147047,-5.760986548114638,17.776865130579832
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-140370335.99981844,151066223.9998046,-144926111.99981254,206215506.84238335,-580358591.9992492,251886207.99967417,93994799.9998784,632663225.6483746,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,206215506.84238335,825724050.6340415,554867594.3749331,1,5,10,BR,LA,SC,22.39464886203295,-2.8995106341628656,2.306178394808224
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,509861759.9993405,368216703.9995237,50821023.99993426,628921740.2935741,-824295615.9989338,-294073087.9996196,-118129455.99984719,875181263.3053188,314434079.9995933,-74143391.9999041,67308543.99991293,323057321.9143038,323057321.9143038,875181263.3053188,609053441.8377322,1,6,7,BR,MK,NL,5.841838144561672,-38.002322780055735,1.6379601509270219
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,509861759.9993405,368216703.9995237,50821023.99993426,628921740.2935741,-498544255.9993552,-236838511.9996937,-164687167.99978697,551940989.5597352,-11317321.99998536,-131377639.99983008,113866159.99985272,131864195.55427586,131864195.55427586,628921740.2935741,437575641.8025283,1,6,8,BR,MK,OV,6.472055005111202,-43.3981647649376,0.6736989908746436
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,509861759.9993405,368216703.9995237,50821023.99993426,628921740.2935741,-625328063.9991912,-197548815.99974445,-207905263.9997311,655790151.136686,115466535.99985065,-170667311.99977925,157084095.9997968,206057885.85015327,206057885.85015327,655790151.136686,496923259.0934711,1,6,9,BR,MK,PT,22.105052787741652,39.726720590900115,2.0369898354398783
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,509861759.9993405,368216703.9995237,50821023.99993426,628921740.2935741,-1230589951.9984086,34735707.999955066,-101753775.99986841,1231080094.6200469,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,628921740.2935741,1231080094.6200469,895241961.8492209,1,6,10,BR,MK,SC,5.57115789759778,-44.0997599043978,0.7174602942740546
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-314434079.9995933,74143391.9999041,-67308543.99991293,323057321.9143038,325751391.99957865,57234707.99992596,-46557663.99993978,330741260.1861158,-11317321.99998536,-131377639.99983008,113866159.99985272,131864195.55427586,131864195.55427586,330741260.1861158,261887592.55156514,1,7,8,BR,NL,OV,11.828472384056374,45.97402197698392,3.178449722060721
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-314434079.9995933,74143391.9999041,-67308543.99991293,323057321.9143038,198967407.99974263,96524311.99987514,-89775511.99988388,221144686.24225473,115466535.99985065,-170667311.99977925,157084095.9997968,206057885.85015327,206057885.85015327,323057321.9143038,250086631.33557057,1,7,9,BR,NL,PT,24.757350454819843,103.96315325079755,6.560986648798581
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-314434079.9995933,74143391.9999041,-67308543.99991293,323057321.9143038,-406295071.9994745,328808863.99957466,16378914.999978814,522676720.9047567,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,323057321.9143038,825724050.6340415,557152697.8177007,1,7,10,BR,NL,SC,14.995162087798258,14.093510419170748,4.174359849490318
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,11317321.99998536,131377639.99983008,-113866159.99985272,131864195.55427586,-126783983.999836,39289703.99994918,-43217919.999944106,132732284.84161,115466535.99985065,-170667311.99977925,157084095.9997968,206057885.85015327,131864195.55427586,206057885.85015327,156884788.74867973,1,8,9,BR,OV,PT,79.49374423877236,65.1198794968715,4.467196273056386
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,11317321.99998536,131377639.99983008,-113866159.99985272,131864195.55427586,-732046719.9990531,271574143.99964875,62935239.9999186,780797615.2310623,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,131864195.55427586,825724050.6340415,579461953.8064599,1,8,10,BR,OV,SC,9.806630641218034,-32.44130756847034,1.062370406329147
2016-12-24 13:18:15.007324,19.53721423384289,43007500000.0,1,0,0,0,-115466535.99985065,170667311.99977925,-157084095.9997968,206057885.85015327,-605262527.999217,232284543.9996996,106153431.99986269,648304586.7346238,720728383.9990678,-402952607.9994788,50930971.99993413,825724050.6340415,206057885.85015327,825724050.6340415,560028841.0729395,1,9,10,BR,PT,SC,18.342140806273157,-58.35012175752499,1.7569836692602856
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,-349452792.44737685,-164363267.13691464,223792777.1339313,386176821.84873575,521248242.82208914,-57050645.18971868,-36393359.07569553,524361046.1901978,280244360.2292475,524361046.1901978,396927409.42272705,1,2,3,BR,FD,HN,46.39405285986417,-14.211738639032124,3.676799875419124
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,104352814.51128744,-18542840.24993242,14292359.437579608,105987484.26565127,67433763.39001915,-202870410.84900805,173090863.55148223,213784274.54559517,105987484.26565127,280244360.2292475,200005373.01349798,1,2,4,BR,FD,KP,61.99172997704608,-47.65173003067319,4.113253127604627
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,31156229.3651867,-70066146.90219386,42190206.00587462,76680998.75442372,140631444.5711138,-151347228.42740408,145195694.9553432,206599096.69409275,76680998.75442372,280244360.2292475,187841485.2259213,1,2,5,BR,FD,LA,374.5232098761196,5.892509420500105,18.27380834393083
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,682604919.6619664,147488864.65364867,238277222.21442175,698356958.5416486,-510810174.5967932,-368901638.86716217,-50915558.25372709,630091623.2029152,280244360.2292475,698356958.5416486,536230980.6579371,1,2,6,BR,FD,MK,15.084996936646322,-35.627208198646414,1.3298307735439214
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,-143228057.66882595,-147132298.622143,119958389.17847648,205334336.63520575,315018971.6208214,-74281309.13900757,67433747.3602569,323658253.97855175,205334336.63520575,323658253.97855175,269745650.2810016,1,2,7,BR,FD,NL,15.207015231308437,-147.91395197658255,4.725804160318433
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,183127370.2026347,-89790897.5898391,73302083.02263378,203955973.20824364,-11338373.810948538,-131622020.89153469,114077967.07536252,132109481.50775704,132109481.50775704,280244360.2292475,205436604.98174942,1,2,8,BR,FD,OV,66.81490489898775,-47.70772424439689,3.9427871538385104
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,56106039.35236596,-50428181.34737417,30008518.42523585,75437981.98396412,115681319.99985036,-170984777.20840523,157376294.51586923,206441182.50464404,75437981.98396412,280244360.2292475,187374508.23928523,1,2,9,BR,FD,PT,431.7831001055846,-0.7941930457320225,13.65708706913141
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-171793462.6841933,221413431.43376583,-187380530.99086383,280244360.2292475,-550278911.6867846,182287522.8690312,136382146.95558712,579685795.6176946,722069040.1804298,-403702156.5349659,51025710.77247368,827260013.5254147,280244360.2292475,827260013.5254147,562396723.1241189,1,2,10,BR,FD,SC,15.397382621649449,-55.36153299440754,1.7298979412754383
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-521248242.82208914,57050645.18971868,36393359.07569553,524361046.1901978,453814014.56896484,145819797.71881387,-209483537.35484156,476666102.4511355,67433763.39001915,-202870410.84900805,173090863.55148223,213784274.54559517,213784274.54559517,524361046.1901978,404937141.0623095,1,3,4,BR,HN,KP,8.118881586499244,4.844766186945318,0.8014421989696167
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-521248242.82208914,57050645.18971868,36393359.07569553,524361046.1901978,380616317.35810786,94296615.29720992,-181588080.222982,392123236.6179769,140631444.5711138,-151347228.42740408,145195694.9553432,206599096.69409275,206599096.69409275,524361046.1901978,374361126.5007558,1,3,5,BR,HN,LA,50.15333175526454,12.213300802794667,4.361042857081107
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-521248242.82208914,57050645.18971868,36393359.07569553,524361046.1901978,1032054121.4425992,311850913.52863216,14520772.52919124,1078140390.6056473,-510810174.5967932,-368901638.86716217,-50915558.25372709,630091623.2029152,524361046.1901978,1078140390.6056473,744197686.6662534,1,3,6,BR,HN,MK,4.878949803694775,20.006626103565065,0.5616095114850329
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-521248242.82208914,57050645.18971868,36393359.07569553,524361046.1901978,206228854.42744932,17230629.886044096,-103826316.97016156,206947420.86995894,315018971.6208214,-74281309.13900757,67433747.3602569,323658253.97855175,206947420.86995894,524361046.1901978,351655573.67956954,1,3,7,BR,HN,NL,9.290634481896664,-120.05656755581313,2.954158658451297
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-521248242.82208914,57050645.18971868,36393359.07569553,524361046.1901978,532585965.42394626,74571800.49051565,-150471426.3370721,537781334.7402029,-11338373.810948538,-131622020.89153469,114077967.07536252,132109481.50775704,132109481.50775704,537781334.7402029,398083954.1460526,1,3,8,BR,HN,OV,10.644283040973463,-4.592589089246322,0.9824800478612654
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-521248242.82208914,57050645.18971868,36393359.07569553,524361046.1901978,405566225.527581,113934572.83714846,-193769256.85494903,421266008.8071101,115681319.99985036,-170984777.20840523,157376294.51586923,206441182.50464404,206441182.50464404,524361046.1901978,384022745.83398396,1,3,9,BR,HN,PT,46.537782203482834,18.764837454654177,3.590003123648651
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-521248242.82208914,57050645.18971868,36393359.07569553,524361046.1901978,-200821053.8345365,346649251.1487698,-87415150.5712989,400618021.29362166,722069040.1804298,-403702156.5349659,51025710.77247368,827260013.5254147,400618021.29362166,827260013.5254147,584079693.6697447,1,3,10,BR,HN,SC,9.437911494613324,-48.40478442207991,1.2687847677168531
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-67433763.39001915,202870410.84900805,-173090863.55148223,213784274.54559517,-73197681.18109465,-51523174.40672287,27895064.40268437,89512781.38475399,140631444.5711138,-151347228.42740408,145195694.9553432,206599096.69409275,89512781.38475399,213784274.54559517,169965384.20814732,1,4,5,BR,KP,LA,45.215717723850744,-0.062375168154474636,3.4135662490580656
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-67433763.39001915,202870410.84900805,-173090863.55148223,213784274.54559517,578243537.2427561,166030987.57172036,224007127.11474836,601607743.6312264,-510810174.5967932,-368901638.86716217,-50915558.25372709,630091623.2029152,213784274.54559517,630091623.2029152,481827880.4599123,1,4,6,BR,KP,MK,5.061009296800061,10.876972020662764,0.5297526281517817
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-67433763.39001915,202870410.84900805,-173090863.55148223,213784274.54559517,-247584951.75460625,-128589149.79928726,105656691.40252566,278986518.9958723,315018971.6208214,-74281309.13900757,67433747.3602569,323658253.97855175,213784274.54559517,323658253.97855175,272143015.8400064,1,4,7,BR,KP,NL,9.146720276549054,-93.65124253161508,2.855927226700752
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-67433763.39001915,202870410.84900805,-173090863.55148223,213784274.54559517,78772311.52463217,-71248053.33246613,59012892.46867912,106213756.95548876,-11338373.810948538,-131622020.89153469,114077967.07536252,132109481.50775704,106213756.95548876,213784274.54559517,150702504.33628032,1,4,8,BR,KP,OV,61.28314232622735,-20.26448820761392,4.945443506054612
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-67433763.39001915,202870410.84900805,-173090863.55148223,213784274.54559517,-48247404.32708983,-31885248.92630881,15714427.773333158,57831489.02971774,115681319.99985036,-170984777.20840523,157376294.51586923,206441182.50464404,57831489.02971774,213784274.54559517,159352315.35998565,1,4,9,BR,KP,PT,78.23584354323869,57.59284038292996,5.026473983548265
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-67433763.39001915,202870410.84900805,-173090863.55148223,213784274.54559517,-654636190.4868588,200831457.15023723,122064499.5661968,684749454.9660003,722069040.1804298,-403702156.5349659,51025710.77247368,827260013.5254147,213784274.54559517,827260013.5254147,575264581.0123367,1,4,10,BR,KP,SC,8.561910621430163,-56.29273539472746,1.0881470332944294
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-140631444.5711138,151347228.42740408,-145195694.9553432,206599096.69409275,651441587.1083825,217554314.26118463,196111894.3995603,686808576.7285835,-510810174.5967932,-368901638.86716217,-50915558.25372709,630091623.2029152,206599096.69409275,686808576.7285835,507833098.8751971,1,5,6,BR,LA,MK,16.128660467591082,-4.618807442860431,1.5909050151923698
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-140631444.5711138,151347228.42740408,-145195694.9553432,206599096.69409275,-174387559.1092321,-77065951.34792101,77761554.86591116,190657235.97397515,315018971.6208214,-74281309.13900757,67433747.3602569,323658253.97855175,190657235.97397515,323658253.97855175,240304862.2155399,1,5,7,BR,LA,NL,13.295331410482977,-32.022067028779304,4.393704386828098
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-140631444.5711138,151347228.42740408,-145195694.9553432,206599096.69409275,151969968.66108343,-19724824.82529565,31117705.83905758,153244706.5618884,-11338373.810948538,-131622020.89153469,114077967.07536252,132109481.50775704,132109481.50775704,206599096.69409275,163984428.2545794,1,5,8,BR,LA,OV,67.88344352056686,-4.429826772131165,4.648325151070235
2016-12-24 13:18:15.007324,19.53721423384289,43087500000.0,1,0,1,1,-140631444.5711138,151347228.42740408,-145195694.9553432,206599096.69409275,24950244.794480316,19637981.584581934,-12180710.767001625,31751614.69942704,115681319.99985036,-170984777.20840523,157376294.51586923,206441182.50464404,31751614.69942704,206599096.69409275,148263964.63272128,1,5,9,BR,LA,PT,394.8605115014547,-2.6555355835319223,18.63394293876616
