utc,gsthour,freq,stokesid,ifid,chid,ch,u,v,w,uvdist,subarray,st1,st2,st1name,st2name,amp,phase,weight,sigma
2016-12-24 15:25:15.000916,21.659674342477036,43087500000.0,1,1,0,1,120190003.21323755,99843914.89610988,-181019103.81189162,156251221.48060054,1,7,9,NL,PT,2.9629469729864186,-36.84535001764754,17.78548812866211,0.23711940988466923
2016-12-24 15:25:15.000916,21.659674342477036,43087500000.0,1,1,0,1,-343079198.6788564,322076779.7612529,230298103.48862845,470570705.23727334,1,7,10,NL,SC,3.7194952372244927,3.2207620673555493,4.447042942047119,0.4742030450403976
2016-12-24 15:25:15.000916,21.659674342477036,43087500000.0,1,1,0,1,-131439738.45010029,36839603.61211302,30385464.295723066,136504802.9855667,1,8,9,OV,PT,4.217057797117432,42.6022507403436,445.7364196777344,0.047365370615065995
2016-12-24 15:25:15.000916,21.659674342477036,43087500000.0,1,1,0,1,-594709309.026726,259072360.2763608,441702471.22421503,648689178.3452306,1,8,10,OV,SC,1.8044961915695832,45.347779478153456,226.30029296875,0.06647486161461794
2016-12-24 15:25:15.000916,21.659674342477036,43087500000.0,1,1,0,1,-463269041.59447134,222232824.79073736,411317191.2707579,513814785.02893496,1,9,10,PT,SC,3.2514647531123053,47.081486469824185,88.40841674804688,0.1063538444879102
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,-175126947.92281014,-169551011.1536492,373926520.4994291,243756011.76583013,1,2,3,FD,HN,3.5469863773001564,-11.8126180576978,171.8160858154297,0.0762900833673508
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,50015386.91733343,-69274757.53987436,18947213.04363067,85443144.60914315,1,2,5,FD,LA,9.959299306319217,22.028545509779587,102.8458023071289,0.09860676582978035
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,702493815.1150595,161065207.67287195,-158155517.28864038,720721556.0794729,1,2,6,FD,MK,1.438796095915485,14.42908175504668,1238.040771484375,0.0284205531520348
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,-55402360.841642,-149101715.21227008,176795213.36953238,159062072.99689138,1,2,7,FD,NL,2.8072755202133775,13.47529206344917,6.81450080871582,0.3830742643960786
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,195759976.99910736,-86078412.66744664,-35158871.01780025,213849156.4679138,1,2,8,FD,OV,3.992507028986234,-22.858970335377645,426.6595153808594,0.048412697547695345
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,64384149.21110082,-49248559.158222646,-4486255.071348031,81060096.52596183,1,2,9,FD,PT,10.944164245628599,-10.910872302791663,62.71200942993164,0.12627711221963953
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,-398001876.90002584,172949513.1079551,407842964.7195794,433955099.17527413,1,2,10,FD,SC,3.6176324338930463,50.06286770607297,159.2359161376953,0.0792463894761791
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,225141970.16305238,100275981.10781658,-354979469.7571413,246463342.33722457,1,3,5,HN,LA,2.7201716795410587,23.672027457135474,45.959197998046875,0.14750739019880077
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,877620378.3235756,330615898.23127615,-532082085.8773563,937829622.3792942,1,3,6,HN,MK,1.3006714440057934,40.02216079678808,330.02557373046875,0.05504605536887719
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,119724226.41151752,20449009.409378886,-197131483.45728147,121458027.2178878,1,3,7,HN,NL,2.2031451264253143,-16.88432488587219,2.0636162757873535,0.6961222700477773
2016-12-24 15:25:44.993591,21.668028451378795,43087500000.0,1,1,0,1,370886796.68381953,83472486.27786681,-409085367.47258604,380164006.607403,1,3,8,HN,OV,2.534432750646433,5.593800388297703,133.94496154785156,0.08640458906284039
